id,country,pop,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
1154,Vietnam,98953541,VNM,2022-01-02,153596950.0,77796499.0,,,,1037414.0,156.46,79.25,,,10568.0,93983.0,0.096
1155,Vietnam,98953541,VNM,2022-01-03,154344391.0,77850611.0,,,747441.0,1011062.0,157.22,79.3,,,10299.0,86041.0,0.088
1156,Vietnam,98953541,VNM,2022-01-04,,,,,,1060625.0,,,,,10804.0,88938.0,0.091
1157,Vietnam,98953541,VNM,2022-01-05,156902083.0,78110585.0,,,,1047814.0,159.83,79.57,,,10674.0,93402.0,0.095
1158,Vietnam,98953541,VNM,2022-01-06,157740557.0,78146683.0,,,838474.0,972092.0,160.68,79.6,,,9902.0,84453.0,0.086
1159,Vietnam,98953541,VNM,2022-01-07,,,,,,1009135.0,,,,,10280.0,80197.0,0.082
1160,Vietnam,98953541,VNM,2022-01-08,160033187.0,78247751.0,,,,1046178.0,163.02,79.71,,,10657.0,75940.0,0.077
1161,Vietnam,98953541,VNM,2022-01-09,161277807.0,78291624.0,,,1244620.0,1097265.0,164.29,79.75,,,11177.0,70732.0,0.072
1162,Vietnam,98953541,VNM,2022-01-10,162375421.0,78389408.0,,,1097614.0,1147290.0,165.4,79.85,,,11687.0,76971.0,0.078
1163,Vietnam,98953541,VNM,2022-01-11,163533682.0,78413199.0,,,1158261.0,1130064.0,166.58,79.88,,,11511.0,61800.0,0.063
1164,Vietnam,98953541,VNM,2022-01-12,,,,,,1089549.0,,,,,11099.0,51414.0,0.052
1165,Vietnam,98953541,VNM,2022-01-13,165524173.0,78527765.0,71946807.0,,,1111945.0,168.61,79.99,73.29,,11327.0,54440.0,0.055
1166,Vietnam,98953541,VNM,2022-01-14,,,,,,1103973.0,,,,,11246.0,52463.0,0.053
1167,Vietnam,98953541,VNM,2022-01-15,,,,,,1096002.0,,,,,11164.0,50486.0,0.051
1168,Vietnam,98953541,VNM,2022-01-16,,,,,,1073987.0,,,,,10940.0,49460.0,0.05
1169,Vietnam,98953541,VNM,2022-01-17,,,,,,1072972.0,,,,,10930.0,40733.0,0.041
1170,Vietnam,98953541,VNM,2022-01-18,,,,,,1063294.0,,,,,10831.0,42576.0,0.043
1171,Vietnam,98953541,VNM,2022-01-19,,,,,,1076904.0,,,,,10970.0,39634.0,0.04
1172,Vietnam,98953541,VNM,2022-01-20,,,,,,1090513.0,,,,,11109.0,36693.0,0.037
1173,Vietnam,98953541,VNM,2022-01-21,,,,,,1090513.0,,,,,11109.0,36693.0,0.037
1174,Vietnam,98953541,VNM,2022-01-22,,,,,,1090513.0,,,,,11109.0,36693.0,0.037
1175,Vietnam,98953541,VNM,2022-01-23,176429307.0,78894694.0,,,,1090513.0,179.72,80.37,,,11109.0,36693.0,0.037
1176,Vietnam,98953541,VNM,2022-01-24,177388045.0,78919564.0,,,958738.0,1071688.0,180.7,80.39,,,10917.0,35004.0,0.036
1177,Vietnam,98953541,VNM,2022-01-25,,,,,,1073445.0,,,,,10935.0,34630.0,0.035
1178,Vietnam,98953541,VNM,2022-01-26,179593670.0,78987718.0,,,,1075202.0,182.94,80.46,,,10953.0,34257.0,0.035
1179,Vietnam,98953541,VNM,2022-01-27,,,,,,1011060.0,,,,,10299.0,32873.0,0.033
1180,Vietnam,98953541,VNM,2022-01-28,180876701.0,79041734.0,,,,946917.0,184.25,80.52,,,9646.0,31489.0,0.032
1181,Vietnam,98953541,VNM,2022-01-29,181118415.0,79055543.0,,,241714.0,825660.0,184.5,80.53,,,8411.0,28220.0,0.029
1182,Vietnam,98953541,VNM,2022-01-30,181280001.0,79059864.0,,,161586.0,692956.0,184.66,80.53,,,7059.0,23596.0,0.024
1183,Vietnam,98953541,VNM,2022-01-31,,,,,,577553.0,,,,,5883.0,21400.0,0.022
1234,Thailand,70078203,THA,2021-02-27,0.0,0.0,,,,,0.0,0.0,,,,,
1235,Thailand,70078203,THA,2021-02-28,,,,,,160.0,,,,,2.0,160.0,0.0
1236,Thailand,70078203,THA,2021-03-01,319.0,319.0,,,,160.0,0.0,0.0,,,2.0,160.0,0.0
1237,Thailand,70078203,THA,2021-03-02,7262.0,7262.0,,,6943.0,2421.0,0.01,0.01,,,35.0,2421.0,0.003
1238,Thailand,70078203,THA,2021-03-03,,,,,,2639.0,,,,,38.0,2639.0,0.004
1239,Thailand,70078203,THA,2021-03-04,,,,,,2770.0,,,,,40.0,2770.0,0.004
1240,Thailand,70078203,THA,2021-03-05,,,,,,2858.0,,,,,41.0,2858.0,0.004
1241,Thailand,70078203,THA,2021-03-06,,,,,,2920.0,,,,,42.0,2920.0,0.004
1242,Thailand,70078203,THA,2021-03-07,,,,,,3368.0,,,,,48.0,3368.0,0.005
1243,Thailand,70078203,THA,2021-03-08,,,,,,3816.0,,,,,55.0,3816.0,0.005
1244,Thailand,70078203,THA,2021-03-09,,,,,,3295.0,,,,,47.0,3295.0,0.005
1245,Thailand,70078203,THA,2021-03-10,33621.0,33621.0,,,,3295.0,0.05,0.05,,,47.0,3295.0,0.005
1246,Thailand,70078203,THA,2021-03-11,,,,,,3787.0,,,,,54.0,3787.0,0.005
1247,Thailand,70078203,THA,2021-03-12,,,,,,4279.0,,,,,61.0,4279.0,0.006
1248,Thailand,70078203,THA,2021-03-13,53842.0,53842.0,,,,4772.0,0.08,0.08,,,68.0,4772.0,0.007
1249,Thailand,70078203,THA,2021-03-14,,,,,,4927.0,,,,,70.0,4851.0,0.007
1250,Thailand,70078203,THA,2021-03-15,,,,,,5082.0,,,,,73.0,4930.0,0.007
1251,Thailand,70078203,THA,2021-03-16,,,,,,5238.0,,,,,75.0,5009.0,0.007
1252,Thailand,70078203,THA,2021-03-17,,,,,,5393.0,,,,,77.0,5089.0,0.007
1253,Thailand,70078203,THA,2021-03-18,,,,,,5056.0,,,,,72.0,4676.0,0.007
1254,Thailand,70078203,THA,2021-03-19,,,,,,4719.0,,,,,67.0,4263.0,0.006
1255,Thailand,70078203,THA,2021-03-20,,,,,,4383.0,,,,,63.0,3850.0,0.006
1256,Thailand,70078203,THA,2021-03-21,,,,,,4383.0,,,,,63.0,3850.0,0.006
1257,Thailand,70078203,THA,2021-03-22,,,,,,4383.0,,,,,63.0,3850.0,0.006
1258,Thailand,70078203,THA,2021-03-23,,,,,,4383.0,,,,,63.0,3850.0,0.006
1259,Thailand,70078203,THA,2021-03-24,102050.0,96188.0,5862.0,,,4383.0,0.15,0.14,0.01,,63.0,3850.0,0.006
1260,Thailand,70078203,THA,2021-03-25,,,,,,5624.0,,,,,80.0,4615.0,0.007
1261,Thailand,70078203,THA,2021-03-26,,,,,,6865.0,,,,,98.0,5380.0,0.008
1262,Thailand,70078203,THA,2021-03-27,,,,,,8106.0,,,,,116.0,6144.0,0.009
1263,Thailand,70078203,THA,2021-03-28,,,,,,9347.0,,,,,134.0,6909.0,0.01
1264,Thailand,70078203,THA,2021-03-29,,,,,,10589.0,,,,,151.0,7674.0,0.011
1265,Thailand,70078203,THA,2021-03-30,180477.0,151413.0,29064.0,,,11830.0,0.26,0.22,0.04,,169.0,8439.0,0.012
1266,Thailand,70078203,THA,2021-03-31,,,,,,12930.0,,,,,185.0,9019.0,0.013
1267,Thailand,70078203,THA,2021-04-01,204642.0,167235.0,37407.0,,,12789.0,0.29,0.24,0.05,,183.0,8835.0,0.013
1268,Thailand,70078203,THA,2021-04-02,231882.0,189666.0,42216.0,,27240.0,14813.0,0.33,0.27,0.06,,212.0,10724.0,0.015
1269,Thailand,70078203,THA,2021-04-03,244254.0,201864.0,42390.0,,12372.0,14713.0,0.35,0.29,0.06,,210.0,11152.0,0.016
1270,Thailand,70078203,THA,2021-04-04,257484.0,213948.0,43536.0,,13230.0,14736.0,0.37,0.31,0.06,,211.0,11563.0,0.017
1271,Thailand,70078203,THA,2021-04-05,294881.0,247850.0,47031.0,,37397.0,18211.0,0.42,0.35,0.07,,260.0,15092.0,0.022
1272,Thailand,70078203,THA,2021-04-06,323989.0,274354.0,49635.0,,29108.0,20502.0,0.46,0.39,0.07,,293.0,17563.0,0.025
1273,Thailand,70078203,THA,2021-04-07,391752.0,336808.0,54944.0,,67763.0,28456.0,0.56,0.48,0.08,,407.0,25355.0,0.036
1274,Thailand,70078203,THA,2021-04-08,466374.0,405911.0,60463.0,,74622.0,37390.0,0.67,0.58,0.09,,535.0,34097.0,0.049
1275,Thailand,70078203,THA,2021-04-09,537380.0,470301.0,67079.0,,71006.0,43643.0,0.77,0.67,0.1,,624.0,40091.0,0.057
1276,Thailand,70078203,THA,2021-04-10,555396.0,485957.0,69439.0,,18016.0,44449.0,0.79,0.69,0.1,,635.0,40585.0,0.058
1277,Thailand,70078203,THA,2021-04-11,570052.0,498791.0,71261.0,,14656.0,44653.0,0.81,0.71,0.1,,638.0,40692.0,0.058
1278,Thailand,70078203,THA,2021-04-12,578532.0,505215.0,73317.0,,8480.0,40522.0,0.83,0.72,0.1,,579.0,36766.0,0.053
1279,Thailand,70078203,THA,2021-04-13,579305.0,505744.0,73561.0,,773.0,36474.0,0.83,0.72,0.11,,521.0,33056.0,0.047
1280,Thailand,70078203,THA,2021-04-14,,,,,,27274.0,,,,,390.0,24470.0,0.035
1281,Thailand,70078203,THA,2021-04-15,586032.0,510456.0,75576.0,,,17094.0,0.84,0.73,0.11,,244.0,14935.0,0.021
1282,Thailand,70078203,THA,2021-04-16,605259.0,523830.0,81429.0,,19227.0,9697.0,0.87,0.75,0.12,,139.0,7647.0,0.011
1283,Thailand,70078203,THA,2021-04-17,608521.0,526706.0,81815.0,,3262.0,7589.0,0.87,0.75,0.12,,108.0,5821.0,0.008
1284,Thailand,70078203,THA,2021-04-18,618583.0,535925.0,82658.0,,10062.0,6933.0,0.88,0.77,0.12,,99.0,5305.0,0.008
1285,Thailand,70078203,THA,2021-04-19,666210.0,571825.0,94385.0,,47627.0,12525.0,0.95,0.82,0.13,,179.0,9516.0,0.014
1286,Thailand,70078203,THA,2021-04-20,712610.0,604947.0,107663.0,,46400.0,19044.0,1.02,0.86,0.15,,272.0,14172.0,0.02
1287,Thailand,70078203,THA,2021-04-21,864840.0,746617.0,118223.0,,152230.0,40310.0,1.24,1.07,0.17,,576.0,34074.0,0.049
1288,Thailand,70078203,THA,2021-04-22,964825.0,834082.0,130743.0,,99985.0,54113.0,1.38,1.19,0.19,,774.0,46232.0,0.066
1289,Thailand,70078203,THA,2021-04-23,1095445.0,934449.0,160996.0,,130620.0,70027.0,1.57,1.34,0.23,,1001.0,58660.0,0.084
1290,Thailand,70078203,THA,2021-04-24,1124153.0,949124.0,175029.0,,28708.0,73662.0,1.61,1.36,0.25,,1053.0,60345.0,0.086
1291,Thailand,70078203,THA,2021-04-25,1149666.0,972204.0,177462.0,,25513.0,75869.0,1.64,1.39,0.25,,1085.0,62326.0,0.089
1292,Thailand,70078203,THA,2021-04-26,1227032.0,1012388.0,214644.0,,77366.0,80117.0,1.75,1.45,0.31,,1145.0,62938.0,0.09
1293,Thailand,70078203,THA,2021-04-27,1279713.0,1038960.0,240753.0,,52681.0,81015.0,1.83,1.49,0.34,,1158.0,62002.0,0.089
1294,Thailand,70078203,THA,2021-04-28,1344646.0,1059721.0,284925.0,,64933.0,68544.0,1.92,1.51,0.41,,980.0,44729.0,0.064
1295,Thailand,70078203,THA,2021-04-29,1411614.0,1075756.0,335858.0,,66968.0,63827.0,2.02,1.54,0.48,,912.0,34525.0,0.049
1296,Thailand,70078203,THA,2021-04-30,1477078.0,1095230.0,381848.0,,65464.0,54519.0,2.11,1.57,0.55,,779.0,22969.0,0.033
1297,Thailand,70078203,THA,2021-05-01,1484565.0,1097862.0,386703.0,,7487.0,51487.0,2.12,1.57,0.55,,736.0,21248.0,0.03
1298,Thailand,70078203,THA,2021-05-02,1486907.0,1099460.0,387447.0,,2342.0,48177.0,2.13,1.57,0.55,,689.0,18179.0,0.026
1299,Thailand,70078203,THA,2021-05-03,1498617.0,1106071.0,392546.0,,11710.0,38798.0,2.14,1.58,0.56,,555.0,13383.0,0.019
1300,Thailand,70078203,THA,2021-05-04,1573075.0,1150564.0,422511.0,,74458.0,41909.0,2.25,1.64,0.6,,599.0,15943.0,0.023
1301,Thailand,70078203,THA,2021-05-05,1601833.0,1167719.0,434114.0,,28758.0,36741.0,2.29,1.67,0.62,,525.0,15428.0,0.022
1302,Thailand,70078203,THA,2021-05-06,1651782.0,1201258.0,450524.0,,49949.0,34310.0,2.36,1.72,0.64,,490.0,17929.0,0.026
1303,Thailand,70078203,THA,2021-05-07,1730488.0,1262703.0,467785.0,,78706.0,36201.0,2.47,1.81,0.67,,518.0,23925.0,0.034
1304,Thailand,70078203,THA,2021-05-08,1743720.0,1273666.0,470054.0,,13232.0,37022.0,2.49,1.82,0.67,,529.0,25115.0,0.036
1305,Thailand,70078203,THA,2021-05-09,1809894.0,1296440.0,513454.0,,66174.0,46141.0,2.59,1.85,0.73,,660.0,28140.0,0.04
1306,Thailand,70078203,THA,2021-05-10,1898454.0,1365992.0,532462.0,,88560.0,57120.0,2.71,1.95,0.76,,817.0,37132.0,0.053
1307,Thailand,70078203,THA,2021-05-11,1935565.0,1372013.0,563552.0,,37111.0,51784.0,2.77,1.96,0.81,,740.0,31636.0,0.045
1308,Thailand,70078203,THA,2021-05-12,2040363.0,1395130.0,645233.0,,104798.0,62647.0,2.92,1.99,0.92,,896.0,32487.0,0.046
1309,Thailand,70078203,THA,2021-05-13,2124732.0,1416732.0,708300.0,,84369.0,67564.0,3.04,2.03,1.01,,966.0,30782.0,0.044
1310,Thailand,70078203,THA,2021-05-14,,,,,,62967.0,,,,,900.0,25146.0,0.036
1311,Thailand,70078203,THA,2021-05-15,,,,,,67723.0,,,,,968.0,26721.0,0.038
1312,Thailand,70078203,THA,2021-05-16,2264308.0,1482702.0,781606.0,,,64916.0,3.24,2.12,1.12,,928.0,26609.0,0.038
1313,Thailand,70078203,THA,2021-05-17,2340995.0,1521034.0,819961.0,,76687.0,63220.0,3.35,2.17,1.17,,904.0,22149.0,0.032
1314,Thailand,70078203,THA,2021-05-18,2445645.0,1585773.0,859872.0,,104650.0,72869.0,3.5,2.27,1.23,,1042.0,30537.0,0.044
1315,Thailand,70078203,THA,2021-05-19,2540116.0,1647871.0,892245.0,,94471.0,71393.0,3.63,2.36,1.28,,1021.0,36106.0,0.052
1316,Thailand,70078203,THA,2021-05-20,2648256.0,1726431.0,921825.0,,108140.0,74789.0,3.79,2.47,1.32,,1069.0,44243.0,0.063
1317,Thailand,70078203,THA,2021-05-21,2811549.0,1849393.0,962156.0,,163293.0,91470.0,4.02,2.64,1.38,,1308.0,58667.0,0.084
1318,Thailand,70078203,THA,2021-05-22,2865091.0,1898332.0,966759.0,,53542.0,92473.0,4.1,2.71,1.38,,1322.0,62517.0,0.089
1319,Thailand,70078203,THA,2021-05-23,2910664.0,1941565.0,969099.0,,45573.0,92337.0,4.16,2.78,1.39,,1320.0,65552.0,0.094
1320,Thailand,70078203,THA,2021-05-24,3024313.0,2044123.0,980190.0,,113649.0,97617.0,4.32,2.92,1.4,,1396.0,74727.0,0.107
1321,Thailand,70078203,THA,2021-05-25,3147227.0,2157609.0,989618.0,,122914.0,100226.0,4.5,3.08,1.41,,1433.0,81691.0,0.117
1322,Thailand,70078203,THA,2021-05-26,3208882.0,2214721.0,994161.0,,61655.0,95538.0,4.59,3.17,1.42,,1366.0,80979.0,0.116
1323,Thailand,70078203,THA,2021-05-27,3347050.0,2319304.0,1027746.0,,138168.0,99828.0,4.78,3.32,1.47,,1427.0,84696.0,0.121
1324,Thailand,70078203,THA,2021-05-28,3504125.0,2415903.0,1088222.0,,157075.0,98939.0,5.01,3.45,1.56,,1414.0,80930.0,0.116
1325,Thailand,70078203,THA,2021-05-29,3548330.0,2453807.0,1094523.0,,44205.0,97606.0,5.07,3.51,1.56,,1395.0,79354.0,0.113
1326,Thailand,70078203,THA,2021-05-30,3609882.0,2498929.0,1110953.0,,61552.0,99888.0,5.16,3.57,1.59,,1428.0,79623.0,0.114
1327,Thailand,70078203,THA,2021-05-31,3664859.0,2539491.0,1125368.0,,54977.0,91507.0,5.24,3.63,1.61,,1308.0,70767.0,0.101
1328,Thailand,70078203,THA,2021-06-01,3753718.0,2591372.0,1162346.0,,88859.0,86642.0,5.37,3.7,1.66,,1239.0,61966.0,0.089
1329,Thailand,70078203,THA,2021-06-02,,,,,,92682.0,,,,,1325.0,63549.0,0.091
1330,Thailand,70078203,THA,2021-06-03,3961589.0,2727759.0,1233830.0,,,87791.0,5.66,3.9,1.76,,1255.0,58351.0,0.083
1331,Thailand,70078203,THA,2021-06-04,4142944.0,2818676.0,1324268.0,,181355.0,91260.0,5.92,4.03,1.89,,1305.0,57539.0,0.082
1332,Thailand,70078203,THA,2021-06-05,4190503.0,2845287.0,1345216.0,,47559.0,91739.0,5.99,4.07,1.92,,1311.0,55926.0,0.08
1333,Thailand,70078203,THA,2021-06-06,4218094.0,2855041.0,1363053.0,,27591.0,86887.0,6.03,4.08,1.95,,1242.0,50873.0,0.073
1334,Thailand,70078203,THA,2021-06-07,4634941.0,3243913.0,1391028.0,,416847.0,138583.0,6.63,4.64,1.99,,1981.0,100632.0,0.144
1335,Thailand,70078203,THA,2021-06-08,5107069.0,3672372.0,1434697.0,,472128.0,193336.0,7.3,5.25,2.05,,2764.0,154429.0,0.221
1336,Thailand,70078203,THA,2021-06-09,5443743.0,3966091.0,1477652.0,,336674.0,226584.0,7.78,5.67,2.11,,3239.0,186646.0,0.267
1337,Thailand,70078203,THA,2021-06-10,5667058.0,4143444.0,1523614.0,,223315.0,243638.0,8.1,5.92,2.18,,3483.0,202241.0,0.289
1338,Thailand,70078203,THA,2021-06-11,5975070.0,4362685.0,1612835.0,,308012.0,261732.0,8.54,6.24,2.31,,3742.0,220573.0,0.315
1339,Thailand,70078203,THA,2021-06-12,6081242.0,4456786.0,1624456.0,,106172.0,270106.0,8.69,6.37,2.32,,3861.0,230214.0,0.329
1340,Thailand,70078203,THA,2021-06-13,6188124.0,4531914.0,1656210.0,,106882.0,281433.0,8.85,6.48,2.37,,4023.0,239553.0,0.342
1341,Thailand,70078203,THA,2021-06-14,6511184.0,4762063.0,1749121.0,,323060.0,268035.0,9.31,6.81,2.5,,3832.0,216879.0,0.31
1342,Thailand,70078203,THA,2021-06-15,6780816.0,4948227.0,1832589.0,,269632.0,239107.0,9.69,7.07,2.62,,3418.0,182265.0,0.261
1343,Thailand,70078203,THA,2021-06-16,7003783.0,5114755.0,1889028.0,,222967.0,222863.0,10.01,7.31,2.7,,3186.0,164095.0,0.235
1344,Thailand,70078203,THA,2021-06-17,7219668.0,5252531.0,1967137.0,,215885.0,221801.0,10.32,7.51,2.81,,3171.0,158441.0,0.227
1345,Thailand,70078203,THA,2021-06-18,7483083.0,5434119.0,2048964.0,,263415.0,215430.0,10.7,7.77,2.93,,3080.0,153062.0,0.219
1346,Thailand,70078203,THA,2021-06-19,7587178.0,5486092.0,2101086.0,,104095.0,215134.0,10.85,7.84,3.0,,3076.0,147044.0,0.21
1347,Thailand,70078203,THA,2021-06-20,7679057.0,5526039.0,2153018.0,,91879.0,212990.0,10.98,7.9,3.08,,3045.0,142018.0,0.203
1348,Thailand,70078203,THA,2021-06-21,7906696.0,5678848.0,2227848.0,,227639.0,199359.0,11.3,8.12,3.18,,2850.0,130969.0,0.187
1349,Thailand,70078203,THA,2021-06-22,8148335.0,5844521.0,2303814.0,,241639.0,195360.0,11.65,8.36,3.29,,2793.0,128042.0,0.183
1350,Thailand,70078203,THA,2021-06-23,8400320.0,6017424.0,2382896.0,,251985.0,199505.0,12.01,8.6,3.41,,2852.0,128953.0,0.184
1351,Thailand,70078203,THA,2021-06-24,8657423.0,6206353.0,2451070.0,,257103.0,205394.0,12.38,8.87,3.5,,2936.0,136260.0,0.195
1352,Thailand,70078203,THA,2021-06-25,8981478.0,6435308.0,2546170.0,,324055.0,214056.0,12.84,9.2,3.64,,3060.0,143027.0,0.204
1353,Thailand,70078203,THA,2021-06-26,9055141.0,6475826.0,2579315.0,,73663.0,209709.0,12.95,9.26,3.69,,2998.0,141391.0,0.202
1354,Thailand,70078203,THA,2021-06-27,9147513.0,6537852.0,2609661.0,,92372.0,209779.0,13.08,9.35,3.73,,2999.0,144545.0,0.207
1355,Thailand,70078203,THA,2021-06-28,9416972.0,6721038.0,2695394.0,,269459.0,215754.0,13.46,9.61,3.85,,3084.0,148884.0,0.213
1356,Thailand,70078203,THA,2021-06-29,9672706.0,6910169.0,2762537.0,,255734.0,217767.0,13.83,9.88,3.95,,3113.0,152235.0,0.218
1357,Thailand,70078203,THA,2021-06-30,9927698.0,7110854.0,2816844.0,,254992.0,218197.0,14.19,10.17,4.03,,3119.0,156204.0,0.223
1358,Thailand,70078203,THA,2021-07-01,10227183.0,7364585.0,2862598.0,,299485.0,224251.0,14.62,10.53,4.09,,3206.0,165462.0,0.237
1359,Thailand,70078203,THA,2021-07-02,10572292.0,7640118.0,2932174.0,,345109.0,227259.0,15.11,10.92,4.19,,3249.0,172116.0,0.246
1360,Thailand,70078203,THA,2021-07-03,10670897.0,7721150.0,2949747.0,,98605.0,230822.0,15.25,11.04,4.22,,3300.0,177903.0,0.254
1361,Thailand,70078203,THA,2021-07-04,10777748.0,7804654.0,2973094.0,,106851.0,232891.0,15.41,11.16,4.25,,3329.0,180972.0,0.259
1362,Thailand,70078203,THA,2021-07-05,11058390.0,8022029.0,3036361.0,,280642.0,234488.0,15.81,11.47,4.34,,3352.0,185856.0,0.266
1363,Thailand,70078203,THA,2021-07-06,11328043.0,8245297.0,3082746.0,,269653.0,236477.0,16.19,11.79,4.41,,3381.0,190733.0,0.273
1364,Thailand,70078203,THA,2021-07-07,11619618.0,8494230.0,3125388.0,,291575.0,241703.0,16.61,12.14,4.47,,3455.0,197625.0,0.283
1365,Thailand,70078203,THA,2021-07-08,11975996.0,8800155.0,3175841.0,,356378.0,249830.0,17.12,12.58,4.54,,3572.0,205081.0,0.293
1366,Thailand,70078203,THA,2021-07-09,12375904.0,9130526.0,3245378.0,,399908.0,257659.0,17.69,13.05,4.64,,3683.0,212915.0,0.304
1367,Thailand,70078203,THA,2021-07-10,12469188.0,9213598.0,3255590.0,,93284.0,256899.0,17.83,13.17,4.65,,3673.0,213207.0,0.305
1368,Thailand,70078203,THA,2021-07-11,12569213.0,9301407.0,3267806.0,,100025.0,255924.0,17.97,13.3,4.67,,3659.0,213822.0,0.306
1369,Thailand,70078203,THA,2021-07-12,12908193.0,9598949.0,3309244.0,,338980.0,264258.0,18.45,13.72,4.73,,3778.0,225274.0,0.322
1370,Thailand,70078203,THA,2021-07-13,13230681.0,9888124.0,3342557.0,,322488.0,271805.0,18.91,14.14,4.78,,3886.0,234690.0,0.336
1371,Thailand,70078203,THA,2021-07-14,13533717.0,10163340.0,3370377.0,,303036.0,273443.0,19.35,14.53,4.82,,3909.0,238444.0,0.341
1372,Thailand,70078203,THA,2021-07-15,13823355.0,10424355.0,3398430.0,,289638.0,263908.0,19.76,14.9,4.86,,3773.0,232029.0,0.332
1373,Thailand,70078203,THA,2021-07-16,14130489.0,10697489.0,3432911.0,,307134.0,250655.0,20.2,15.29,4.91,,3583.0,223852.0,0.32
1374,Thailand,70078203,THA,2021-07-17,14223762.0,10780762.0,3443330.0,,93273.0,250653.0,20.33,15.41,4.92,,3583.0,223881.0,0.32
1375,Thailand,70078203,THA,2021-07-18,14298596.0,10850099.0,3448497.0,,74834.0,247055.0,20.44,15.51,4.93,,3532.0,221242.0,0.316
1376,Thailand,70078203,THA,2021-07-19,14547244.0,11067518.0,3479726.0,,248648.0,234150.0,20.8,15.82,4.97,,3347.0,209796.0,0.3
1377,Thailand,70078203,THA,2021-07-20,14805120.0,11292579.0,3512541.0,,257876.0,224920.0,21.17,16.14,5.02,,3215.0,200636.0,0.287
1378,Thailand,70078203,THA,2021-07-21,15084696.0,11538866.0,3545830.0,,279576.0,221568.0,21.56,16.5,5.07,,3167.0,196504.0,0.281
1379,Thailand,70078203,THA,2021-07-22,15388939.0,11805180.0,3583759.0,,304243.0,223655.0,22.0,16.88,5.12,,3197.0,197261.0,0.282
1380,Thailand,70078203,THA,2021-07-23,15741818.0,12109424.0,3632394.0,,352879.0,230190.0,22.5,17.31,5.19,,3291.0,201705.0,0.288
1381,Thailand,70078203,THA,2021-07-24,15869844.0,12226845.0,3642999.0,,128026.0,235155.0,22.69,17.48,5.21,,3362.0,206583.0,0.295
1382,Thailand,70078203,THA,2021-07-25,15960778.0,12307788.0,3652990.0,,90934.0,237455.0,22.82,17.59,5.22,,3395.0,208241.0,0.298
1383,Thailand,70078203,THA,2021-07-26,16099670.0,12429925.0,3669745.0,,138892.0,221775.0,23.02,17.77,5.25,,3170.0,194630.0,0.278
1384,Thailand,70078203,THA,2021-07-27,16427059.0,12714312.0,3712747.0,,327389.0,231706.0,23.48,18.18,5.31,,3312.0,203105.0,0.29
1385,Thailand,70078203,THA,2021-07-28,16591329.0,12858570.0,3732759.0,,164270.0,215233.0,23.72,18.38,5.34,,3077.0,188529.0,0.27
1386,Thailand,70078203,THA,2021-07-29,17011477.0,13225233.0,3786244.0,,420148.0,231791.0,24.32,18.91,5.41,,3314.0,202865.0,0.29
1387,Thailand,70078203,THA,2021-07-30,17491632.0,13640179.0,3851453.0,,480155.0,249973.0,25.01,19.5,5.51,,3574.0,218679.0,0.313
1388,Thailand,70078203,THA,2021-07-31,17685974.0,13802916.0,3883058.0,,194342.0,259447.0,25.28,19.73,5.55,,3709.0,225153.0,0.322
1389,Thailand,70078203,THA,2021-08-01,17866526.0,13955087.0,3911439.0,,180552.0,272250.0,25.54,19.95,5.59,,3892.0,235328.0,0.336
1390,Thailand,70078203,THA,2021-08-02,18198825.0,14207477.0,3991348.0,,332299.0,299879.0,26.02,20.31,5.71,,4287.0,253936.0,0.363
1391,Thailand,70078203,THA,2021-08-03,18578096.0,14492385.0,4085711.0,,379271.0,307291.0,26.56,20.72,5.84,,4393.0,254010.0,0.363
1392,Thailand,70078203,THA,2021-08-04,18961703.0,14783001.0,4178702.0,,383607.0,338625.0,27.11,21.13,5.97,,4841.0,274919.0,0.393
1393,Thailand,70078203,THA,2021-08-05,19632537.0,15180276.0,4277071.0,175190.0,670834.0,374437.0,28.07,21.7,6.11,0.25,5353.0,279292.0,0.399
1394,Thailand,70078203,THA,2021-08-06,20280108.0,15687291.0,4406723.0,186094.0,647571.0,398354.0,28.99,22.43,6.3,0.27,5695.0,292445.0,0.418
1395,Thailand,70078203,THA,2021-08-07,20478635.0,15843283.0,4438168.0,197184.0,198527.0,398952.0,29.28,22.65,6.34,0.28,5703.0,291481.0,0.417
1396,Thailand,70078203,THA,2021-08-08,20669780.0,15986354.0,4461861.0,221565.0,191145.0,400465.0,29.55,22.85,6.38,0.32,5725.0,290181.0,0.415
1397,Thailand,70078203,THA,2021-08-09,21171110.0,16336743.0,4566345.0,268022.0,501330.0,424612.0,30.27,23.35,6.53,0.38,6070.0,304181.0,0.435
1398,Thailand,70078203,THA,2021-08-10,21717954.0,16701428.0,4692030.0,324496.0,546844.0,448551.0,31.05,23.88,6.71,0.46,6412.0,315578.0,0.451
1399,Thailand,70078203,THA,2021-08-11,22288819.0,17068105.0,4826641.0,394073.0,570865.0,475302.0,31.86,24.4,6.9,0.56,6795.0,326443.0,0.467
1400,Thailand,70078203,THA,2021-08-12,22508659.0,17239593.0,4855000.0,414066.0,219840.0,410875.0,32.18,24.65,6.94,0.59,5874.0,294188.0,0.421
